날짜: 2026-06-26
게임 #368 (보드 #30, 시드 20270030)
대결: 선공 19931  vs  후공 19405

== 보드 (10행 x 17열, 각 칸 1~9) ==
  2 6 6 3 8 7 7 2 1 8 8 8 7 1 2 6 5
  7 6 6 7 1 9 9 1 2 4 1 4 1 1 1 3 5
  8 4 7 9 3 2 1 1 7 9 6 3 7 4 3 6 2
  3 3 6 6 8 9 7 1 7 9 1 2 8 3 8 8 4
  6 1 2 7 6 3 1 7 6 7 4 3 9 1 3 1 5
  7 6 4 5 7 5 9 2 9 9 3 2 6 2 4 6 4
  6 4 6 1 3 8 8 2 7 4 7 9 8 3 6 4 2
  9 5 1 9 3 5 5 2 3 1 7 1 9 3 6 6 6
  2 5 1 5 8 9 2 8 3 4 4 9 9 2 6 9 7
  4 7 1 8 8 1 9 9 3 6 5 3 7 6 7 1 2

== 진행/결과 ==
  선공(FIRST) = 19931    후공(SECOND) = 19405
  --- 진행 과정 ---
      1. [선]19931  (2,11)~(5,11)  점수 선4-후0
      2. [후]19405  (9,14)~(9,16)  점수 선4-후3
      3. [선]19931  (1,9)~(1,12)   점수 선8-후3
      4. [후]19405  (4,4)~(4,6)    점수 선8-후6
      5. [선]19931  (3,7)~(5,7)    점수 선11-후6
      6. [후]19405  (3,1)~(5,1)    점수 선11-후9
      7. [선]19931  (0,16)~(1,16)  점수 선13-후9
      8. [후]19405  (7,7)~(8,7)    점수 선13-후11
      9. [선]19931  (7,2)~(7,3)    점수 선15-후11
     10. [후]19405  (6,0)~(6,1)    점수 선15-후13
     11. [선]19931  (4,13)~(4,16)  점수 선19-후13
     12. [후]19405  (2,16)~(5,16)  점수 선18-후17
     13. [선]19931  (5,13)~(8,13)  점수 선22-후17
     14. [후]19405  (6,2)~(6,4)    점수 선22-후20
     15. [선]19931  (5,14)~(6,14)  점수 선24-후20
     16. [후]19405  (5,10)~(6,10)  점수 선24-후22
     17. [선]19931  (9,11)~(9,12)  점수 선26-후22
     18. [후]19405  (1,6)~(2,6)    점수 선26-후24
     19. [선]19931  (9,5)~(9,6)    점수 선28-후24
     20. [후]19405  (0,6)~(0,8)    점수 선28-후27
     21. [선]19931  (0,8)~(1,9)    점수 선31-후26
     22. [후]19405  (2,5)~(2,8)    점수 선31-후29
     23. [선]19931  (5,4)~(7,4)    점수 선34-후28
     24. [후]19405  (1,7)~(2,9)    점수 선32-후32
     25. [선]19931  (7,1)~(7,5)    점수 선34-후32
     26. [후]19405  (1,4)~(1,5)    점수 선34-후34
     27. [선]19931  (6,6)~(6,7)    점수 선36-후34
     28. [후]19405  (0,3)~(1,3)    점수 선36-후36
     29. [선]19931  (1,1)~(2,1)    점수 선38-후36
     30. [후]19405  (5,3)~(8,3)    점수 선37-후39
     31. [선]19931  (8,2)~(9,3)    점수 선41-후38
     32. [후]19405  (6,11)~(7,11)  점수 선41-후40
     33. [선]19931  (3,9)~(3,10)   점수 선43-후40
     34. [후]19405  (6,15)~(7,15)  점수 선43-후42
     35. [선]19931  (6,12)~(6,16)  점수 선46-후41
     36. [후]19405  (6,8)~(7,8)    점수 선46-후43
     37. [선]19931  (6,6)~(7,9)    점수 선52-후40
     38. [후]19405  (8,9)~(9,9)    점수 선52-후42
     39. [선]19931  PASS               점수 선52-후42
     40. [후]19405  PASS               점수 선52-후42
  --- 결과 ---  최종 점수 선52-후42  →  19931 승   (정상 종료)
