날짜: 2026-06-26
게임 #234 (보드 #19, 시드 20270019)
대결: 선공 19941  vs  후공 18913

== 보드 (10행 x 17열, 각 칸 1~9) ==
  1 1 8 8 7 1 4 9 8 7 2 3 4 4 4 4 9
  5 2 2 2 7 1 1 5 1 2 7 2 6 5 8 7 5
  2 5 1 9 2 8 8 2 6 9 2 9 5 4 3 9 4
  4 1 3 4 8 5 2 8 4 3 8 1 4 8 1 9 8
  3 6 9 2 6 7 4 9 9 2 9 4 3 8 2 5 2
  2 6 6 3 5 4 4 5 6 1 7 7 7 1 1 7 1
  6 6 9 6 6 6 4 4 4 5 9 6 7 1 6 5 3
  4 4 5 7 8 3 1 6 1 6 1 3 1 3 7 3 8
  7 3 7 6 5 9 9 6 6 5 8 6 4 9 8 8 7
  7 9 2 7 5 9 4 6 8 5 3 3 1 6 8 6 3

== 진행/결과 ==
  선공(FIRST) = 19941    후공(SECOND) = 18913
  --- 진행 과정 ---
      1. [선]19941  (1,5)~(1,9)    점수 선5-후0
      2. [후]18913  (2,1)~(3,2)    점수 선5-후4
      3. [선]19941  (5,13)~(5,16)  점수 선9-후4
      4. [후]18913  (4,15)~(6,15)  점수 선8-후7
      5. [선]19941  (0,0)~(0,2)    점수 선11-후7
      6. [후]18913  (3,6)~(5,6)    점수 선11-후10
      7. [선]19941  (9,11)~(9,13)  점수 선14-후10
      8. [후]18913  (8,9)~(9,9)    점수 선14-후12
      9. [선]19941  (9,6)~(9,7)    점수 선16-후12
     10. [후]18913  (8,1)~(8,2)    점수 선16-후14
     11. [선]19941  (8,16)~(9,16)  점수 선18-후14
     12. [후]18913  (6,13)~(6,16)  점수 선18-후17
     13. [선]19941  (4,16)~(7,16)  점수 선21-후16
     14. [후]18913  (8,11)~(8,12)  점수 선21-후18
     15. [선]19941  (8,4)~(9,4)    점수 선23-후18
     16. [후]18913  (6,0)~(7,0)    점수 선23-후20
     17. [선]19941  (6,1)~(7,1)    점수 선25-후20
     18. [후]18913  (2,11)~(3,11)  점수 선25-후22
     19. [선]19941  (0,3)~(1,3)    점수 선27-후22
     20. [후]18913  (2,4)~(2,5)    점수 선27-후24
     21. [선]19941  (4,12)~(5,12)  점수 선29-후24
     22. [후]18913  (2,7)~(3,7)    점수 선29-후26
     23. [선]19941  (5,5)~(6,5)    점수 선31-후26
     24. [후]18913  (2,10)~(3,10)  점수 선31-후28
     25. [선]19941  (2,8)~(3,8)    점수 선33-후28
     26. [후]18913  (6,10)~(7,10)  점수 선33-후30
     27. [선]19941  (3,14)~(7,14)  점수 선37-후29
     28. [후]18913  (7,11)~(7,15)  점수 선36-후34
     29. [선]19941  (4,5)~(7,5)    점수 선38-후34
     30. [후]18913  (6,4)~(6,6)    점수 선37-후37
     31. [선]19941  (6,3)~(6,7)    점수 선42-후34
     32. [후]18913  (7,6)~(8,6)    점수 선42-후36
     33. [선]19941  (0,12)~(1,12)  점수 선44-후36
     34. [후]18913  (0,11)~(2,12)  점수 선42-후41
     35. [선]19941  (0,10)~(0,14)  점수 선47-후39
     36. [후]18913  (5,3)~(7,3)    점수 선46-후42
     37. [선]19941  (5,4)~(5,7)    점수 선49-후41
     38. [후]18913  PASS               점수 선49-후41
     39. [선]19941  PASS               점수 선49-후41
  --- 결과 ---  최종 점수 선49-후41  →  19941 승   (정상 종료)
