날짜: 2026-06-26
게임 #226 (보드 #18, 시드 20270018)
대결: 선공 19941  vs  후공 19405

== 보드 (10행 x 17열, 각 칸 1~9) ==
  3 1 8 1 8 5 1 7 5 9 6 9 9 1 3 3 7
  5 5 7 2 1 3 7 8 8 7 5 8 8 6 4 9 3
  4 3 7 4 2 4 4 8 8 2 6 9 9 8 5 7 5
  3 8 8 8 7 6 3 5 5 3 1 6 5 1 6 3 1
  7 9 9 6 9 8 2 9 4 9 2 4 5 6 6 1 8
  1 5 3 8 2 4 5 6 4 3 1 7 8 2 6 7 2
  7 9 7 4 4 2 8 6 2 3 3 2 5 6 4 2 3
  7 1 9 5 5 3 9 1 8 6 6 8 1 8 7 1 4
  5 6 9 9 1 2 3 1 2 5 7 8 5 9 1 1 1
  9 9 9 5 4 7 6 1 5 8 9 5 1 1 6 8 8

== 진행/결과 ==
  선공(FIRST) = 19941    후공(SECOND) = 19405
  --- 진행 과정 ---
      1. [선]19941  (1,4)~(2,5)    점수 선4-후0
      2. [후]19405  (5,16)~(8,16)  점수 선4-후4
      3. [선]19941  (6,3)~(6,5)    점수 선7-후4
      4. [후]19405  (6,8)~(6,11)   점수 선7-후8
      5. [선]19941  (3,10)~(7,10)  점수 선12-후7
      6. [후]19405  (3,14)~(3,16)  점수 선12-후10
      7. [선]19941  (7,4)~(9,4)    점수 선15-후10
      8. [후]19405  (5,9)~(5,11)   점수 선14-후13
      9. [선]19941  (7,8)~(8,8)    점수 선16-후13
     10. [후]19405  (5,8)~(7,9)    점수 선15-후16
     11. [선]19941  (7,7)~(7,12)   점수 선20-후14
     12. [후]19405  (6,12)~(8,12)  점수 선19-후17
     13. [선]19941  (7,1)~(7,2)    점수 선21-후17
     14. [후]19405  (0,1)~(0,3)    점수 선21-후20
     15. [선]19941  (0,3)~(1,4)    점수 선24-후19
     16. [후]19405  (3,11)~(4,11)  점수 선24-후21
     17. [선]19941  (4,5)~(4,6)    점수 선26-후21
     18. [후]19405  (0,16)~(1,16)  점수 선26-후23
     19. [선]19941  (0,12)~(0,13)  점수 선28-후23
     20. [후]19405  (5,12)~(5,13)  점수 선28-후25
     21. [선]19941  (2,8)~(2,9)    점수 선30-후25
     22. [후]19405  (3,7)~(3,8)    점수 선30-후27
     23. [선]19941  (1,9)~(3,9)    점수 선32-후27
     24. [후]19405  (3,5)~(5,5)    점수 선31-후30
     25. [선]19941  (0,5)~(8,5)    점수 선37-후27
     26. [후]19405  (5,2)~(6,2)    점수 선37-후29
     27. [선]19941  (3,4)~(3,6)    점수 선39-후29
     28. [후]19405  (1,13)~(1,14)  점수 선39-후31
     29. [선]19941  (2,1)~(2,2)    점수 선41-후31
     30. [후]19405  (3,0)~(4,0)    점수 선41-후33
     31. [선]19941  (8,13)~(8,14)  점수 선43-후33
     32. [후]19405  (7,12)~(9,13)  점수 선42-후37
     33. [선]19941  (3,12)~(4,12)  점수 선44-후37
     34. [후]19405  (5,14)~(6,14)  점수 선44-후39
     35. [선]19941  (6,14)~(7,15)  점수 선48-후38
     36. [후]19405  PASS               점수 선48-후38
     37. [선]19941  (5,3)~(5,4)    점수 선50-후38
     38. [후]19405  (5,1)~(5,6)    점수 선47-후43
     39. [선]19941  (4,0)~(5,1)    점수 선51-후41
     40. [후]19405  PASS               점수 선51-후41
     41. [선]19941  PASS               점수 선51-후41
  --- 결과 ---  최종 점수 선51-후41  →  19941 승   (정상 종료)
