날짜: 2026-06-26
게임 #35 (보드 #02, 시드 20270002)
대결: 선공 19931  vs  후공 19941

== 보드 (10행 x 17열, 각 칸 1~9) ==
  1 9 7 4 3 8 7 7 8 4 6 1 1 2 3 5 3
  4 8 7 3 3 8 8 9 5 1 4 5 5 6 4 3 8
  4 4 5 5 5 9 9 6 9 2 8 2 4 8 8 8 1
  5 8 4 1 2 7 4 1 2 4 4 4 2 4 3 6 8
  3 7 6 5 3 9 7 1 9 3 7 5 5 1 7 3 9
  6 2 7 1 9 2 4 1 2 8 9 2 6 8 6 9 2
  6 5 7 1 1 8 5 5 8 6 4 4 3 1 3 8 9
  5 1 9 4 4 8 5 9 5 3 1 8 2 1 4 3 6
  8 8 3 9 1 8 4 1 2 2 6 5 7 9 6 3 6
  9 4 6 8 4 3 3 3 1 7 4 3 8 8 4 3 2

== 진행/결과 ==
  선공(FIRST) = 19931    후공(SECOND) = 19941
  --- 진행 과정 ---
      1. [선]19931  (0,10)~(0,13)  점수 선4-후0
      2. [후]19941  (6,4)~(9,4)    점수 선4-후4
      3. [선]19931  (9,5)~(9,8)    점수 선8-후4
      4. [후]19941  (1,9)~(4,9)    점수 선8-후8
      5. [선]19931  (2,4)~(4,4)    점수 선11-후8
      6. [후]19941  (7,12)~(7,15)  점수 선11-후12
      7. [선]19931  (6,13)~(8,13)  점수 선14-후11
      8. [후]19941  (6,11)~(6,14)  점수 선13-후15
      9. [선]19931  (9,1)~(9,2)    점수 선15-후15
     10. [후]19941  (5,8)~(6,8)    점수 선15-후17
     11. [선]19931  (4,7)~(4,8)    점수 선17-후17
     12. [후]19941  (4,11)~(4,12)  점수 선17-후19
     13. [선]19931  (5,1)~(5,3)    점수 선20-후19
     14. [후]19941  (3,14)~(4,14)  점수 선20-후21
     15. [선]19931  (7,1)~(7,2)    점수 선22-후21
     16. [후]19941  (0,0)~(0,1)    점수 선22-후23
     17. [선]19931  (1,13)~(1,14)  점수 선24-후23
     18. [후]19941  (5,5)~(6,5)    점수 선24-후25
     19. [선]19931  (4,0)~(4,1)    점수 선26-후25
     20. [후]19941  (1,11)~(1,12)  점수 선26-후27
     21. [선]19931  (3,2)~(4,2)    점수 선28-후27
     22. [후]19941  (6,6)~(6,7)    점수 선28-후29
     23. [선]19931  (2,10)~(2,11)  점수 선30-후29
     24. [후]19941  (8,14)~(9,14)  점수 선30-후31
     25. [선]19931  (8,12)~(8,15)  점수 선33-후30
     26. [후]19941  (8,10)~(9,10)  점수 선33-후32
     27. [선]19931  (9,9)~(9,11)   점수 선36-후31
     28. [후]19941  (2,11)~(3,12)  점수 선35-후35
     29. [선]19931  (3,8)~(3,13)   점수 선41-후32
     30. [후]19941  (3,7)~(5,9)    점수 선37-후39
     31. [선]19931  (5,6)~(6,9)    점수 선45-후33
     32. [후]19941  (3,6)~(3,15)   점수 선41-후39
     33. [선]19931  (6,9)~(8,10)   점수 선46-후38
     34. [후]19941  (5,11)~(7,11)  점수 선46-후40
     35. [선]19931  (1,2)~(1,3)    점수 선48-후40
     36. [후]19941  (0,3)~(1,4)    점수 선47-후44
     37. [선]19931  (2,2)~(2,3)    점수 선49-후44
     38. [후]19941  (5,3)~(6,4)    점수 선48-후47
     39. [선]19931  (3,3)~(7,3)    점수 선53-후45
     40. [후]19941  (6,2)~(8,2)    점수 선52-후48
     41. [선]19931  PASS               점수 선52-후48
     42. [후]19941  PASS               점수 선52-후48
  --- 결과 ---  최종 점수 선52-후48  →  19931 승   (정상 종료)
