날짜: 2026-06-26
게임 #313 (보드 #26, 시드 20270026)
대결: 선공 18913  vs  후공 19405

== 보드 (10행 x 17열, 각 칸 1~9) ==
  1 4 9 9 8 3 3 7 1 4 9 2 7 3 7 5 6
  7 8 7 1 3 2 7 7 2 1 8 9 4 8 1 6 1
  9 3 6 7 2 8 9 2 6 1 2 1 8 4 7 2 6
  9 5 3 2 3 8 4 2 8 3 2 8 8 1 4 1 7
  9 6 3 3 1 7 4 7 7 3 5 1 4 2 9 3 6
  6 6 2 6 5 9 3 9 1 6 4 6 7 5 3 8 6
  6 6 1 8 7 3 7 3 1 8 1 4 4 1 6 8 9
  8 5 9 3 5 8 5 1 6 7 5 2 4 9 6 1 6
  9 9 5 8 9 2 7 1 1 3 9 1 3 2 2 9 5
  8 9 5 8 2 1 5 9 4 5 3 1 7 4 1 3 8

== 진행/결과 ==
  선공(FIRST) = 18913    후공(SECOND) = 19405
  --- 진행 과정 ---
      1. [선]18913  (4,10)~(4,12)  점수 선3-후0
      2. [후]19405  (1,8)~(2,9)    점수 선3-후4
      3. [선]18913  (0,9)~(4,9)    점수 선8-후2
      4. [후]19405  (1,3)~(3,3)    점수 선8-후5
      5. [선]18913  (0,8)~(0,10)   점수 선10-후5
      6. [후]19405  (8,12)~(9,12)  점수 선10-후7
      7. [선]18913  (3,7)~(3,8)    점수 선12-후7
      8. [후]19405  (0,6)~(0,7)    점수 선12-후9
      9. [선]18913  (5,6)~(6,6)    점수 선14-후9
     10. [후]19405  (8,2)~(9,2)    점수 선14-후11
     11. [선]18913  (1,5)~(2,5)    점수 선16-후11
     12. [후]19405  (1,2)~(1,4)    점수 선16-후13
     13. [선]18913  (7,5)~(8,5)    점수 선18-후13
     14. [후]19405  (5,10)~(7,10)  점수 선18-후16
     15. [선]18913  (2,9)~(5,10)   점수 선22-후15
     16. [후]19405  (5,8)~(6,9)    점수 선21-후19
     17. [선]18913  (0,4)~(2,4)    점수 선24-후18
     18. [후]19405  (0,5)~(1,6)    점수 선23-후21
     19. [선]18913  (7,9)~(8,9)    점수 선25-후21
     20. [후]19405  (6,5)~(6,11)   점수 선24-후25
     21. [선]18913  (5,11)~(9,11)  점수 선29-후24
     22. [후]19405  (5,7)~(7,7)    점수 선29-후26
     23. [선]18913  (2,7)~(8,7)    점수 선35-후23
     24. [후]19405  (2,6)~(2,11)   점수 선32-후28
     25. [선]18913  (8,8)~(9,9)    점수 선35-후28
     26. [후]19405  (7,8)~(7,12)   점수 선33-후32
     27. [선]18913  (5,5)~(9,5)    점수 선36-후31
     28. [후]19405  (0,12)~(0,13)  점수 선36-후33
     29. [선]18913  (6,2)~(7,2)    점수 선38-후33
     30. [후]19405  (7,15)~(8,15)  점수 선38-후35
     31. [선]18913  (7,4)~(7,6)    점수 선40-후35
     32. [후]19405  (9,3)~(9,4)    점수 선40-후37
     33. [선]18913  PASS               점수 선40-후37
     34. [후]19405  PASS               점수 선40-후37
  --- 결과 ---  최종 점수 선40-후37  →  18913 승   (정상 종료)
