날짜: 2026-06-26
게임 #93 (보드 #07, 시드 20270007)
대결: 선공 19405  vs  후공 19941

== 보드 (10행 x 17열, 각 칸 1~9) ==
  6 5 5 5 9 3 4 8 9 7 6 4 8 9 1 5 6
  5 2 8 5 2 3 2 5 6 3 4 9 2 1 8 6 9
  7 8 8 8 8 9 3 2 1 3 3 5 3 2 3 2 7
  6 5 8 4 3 2 1 9 9 1 4 3 2 3 9 5 1
  5 4 6 2 9 8 5 7 1 2 4 2 8 2 2 3 6
  9 2 4 3 5 3 6 4 5 1 1 1 5 7 7 4 2
  8 4 4 1 4 1 7 8 7 6 5 9 1 2 1 7 8
  8 4 4 7 6 3 9 4 8 1 9 8 6 2 7 3 5
  3 2 6 1 7 1 2 8 7 6 1 2 5 6 7 4 6
  4 7 9 5 2 8 2 8 9 3 1 3 2 1 9 6 3

== 진행/결과 ==
  선공(FIRST) = 19405    후공(SECOND) = 19941
  --- 진행 과정 ---
      1. [선]19405  (9,9)~(9,13)   점수 선5-후0
      2. [후]19941  (1,9)~(5,9)    점수 선5-후5
      3. [선]19405  (3,3)~(6,3)    점수 선9-후5
      4. [후]19941  (2,12)~(2,15)  점수 선9-후9
      5. [선]19405  (1,8)~(1,10)   점수 선12-후8
      6. [후]19941  (6,13)~(8,13)  점수 선12-후11
      7. [선]19405  (4,1)~(6,1)    점수 선15-후11
      8. [후]19941  (4,14)~(6,14)  점수 선15-후14
      9. [선]19405  (8,4)~(8,6)    점수 선18-후14
     10. [후]19941  (9,6)~(9,7)    점수 선18-후16
     11. [선]19405  (3,8)~(4,8)    점수 선20-후16
     12. [후]19941  (7,9)~(7,10)   점수 선20-후18
     13. [선]19405  (4,8)~(5,10)   점수 선25-후16
     14. [후]19941  (3,10)~(5,11)  점수 선23-후22
     15. [선]19405  (2,11)~(3,13)  점수 선29-후19
     16. [후]19941  (0,6)~(3,6)    점수 선29-후23
     17. [선]19405  (1,13)~(5,13)  점수 선32-후23
     18. [후]19941  (1,4)~(1,7)    점수 선32-후26
     19. [선]19405  (6,15)~(7,15)  점수 선34-후26
     20. [후]19941  (1,12)~(4,12)  점수 선32-후30
     21. [선]19405  (5,6)~(5,7)    점수 선34-후30
     22. [후]19941  (0,7)~(2,7)    점수 선34-후32
     23. [선]19405  (3,5)~(4,5)    점수 선36-후32
     24. [후]19941  (5,16)~(6,16)  점수 선36-후34
     25. [선]19405  (9,4)~(9,5)    점수 선38-후34
     26. [후]19941  (0,1)~(0,2)    점수 선38-후36
     27. [선]19405  (1,1)~(2,1)    점수 선40-후36
     28. [후]19941  (0,3)~(1,3)    점수 선40-후38
     29. [선]19405  (0,8)~(2,8)    점수 선42-후38
     30. [후]19941  (2,10)~(2,16)  점수 선40-후42
     31. [선]19405  (0,5)~(0,9)    점수 선44-후40
     32. [후]19941  (1,16)~(3,16)  점수 선44-후42
     33. [선]19405  (0,10)~(0,11)  점수 선46-후42
     34. [후]19941  (4,7)~(4,15)   점수 선43-후47
     35. [선]19405  (4,6)~(5,12)   점수 선53-후39
     36. [후]19941  (3,12)~(6,14)  점수 선49-후45
     37. [선]19405  (4,15)~(5,16)  점수 선53-후43
     38. [후]19941  (0,13)~(0,14)  점수 선53-후45
     39. [선]19405  (4,2)~(5,2)    점수 선55-후45
     40. [후]19941  (3,15)~(7,16)  점수 선49-후53
     41. [선]19405  (1,15)~(8,15)  점수 선57-후47
     42. [후]19941  (7,11)~(8,11)  점수 선57-후49
     43. [선]19405  (6,4)~(7,4)    점수 선59-후49
     44. [후]19941  PASS               점수 선59-후49
     45. [선]19405  PASS               점수 선59-후49
  --- 결과 ---  최종 점수 선59-후49  →  19405 승   (정상 종료)
