날짜: 2026-06-26
게임 #401 (보드 #33, 시드 20270033)
대결: 선공 18913  vs  후공 19941

== 보드 (10행 x 17열, 각 칸 1~9) ==
  8 1 2 9 4 5 4 6 4 5 2 6 7 4 2 5 4
  1 3 4 8 7 3 5 9 6 2 4 3 7 9 2 4 5
  8 8 5 5 9 8 7 2 5 7 5 6 3 3 8 4 4
  4 3 2 1 8 3 6 8 5 8 7 1 9 1 6 1 9
  2 5 8 5 9 6 8 2 4 8 2 4 8 4 2 6 5
  3 9 1 5 2 5 1 9 5 2 6 2 1 2 6 4 8
  4 4 6 3 6 8 1 9 7 6 7 5 3 3 8 4 8
  6 1 7 8 3 2 5 2 2 6 8 6 5 6 4 1 7
  8 6 8 2 1 2 9 5 6 8 3 9 1 4 7 6 3
  4 4 9 4 8 1 9 1 9 7 9 5 9 9 1 6 1

== 진행/결과 ==
  선공(FIRST) = 18913    후공(SECOND) = 19941
  --- 진행 과정 ---
      1. [선]18913  (3,13)~(6,13)  점수 선4-후0
      2. [후]19941  (0,1)~(1,2)    점수 선4-후4
      3. [선]18913  (5,12)~(8,12)  점수 선8-후4
      4. [후]19941  (4,6)~(6,6)    점수 선8-후7
      5. [선]18913  (7,7)~(7,9)    점수 선11-후7
      6. [후]19941  (7,4)~(7,6)    점수 선11-후10
      7. [선]18913  (9,5)~(9,6)    점수 선13-후10
      8. [후]19941  (6,0)~(7,0)    점수 선13-후12
      9. [선]18913  (2,2)~(2,3)    점수 선15-후12
     10. [후]19941  (3,0)~(3,3)    점수 선15-후16
     11. [선]18913  (2,0)~(4,0)    점수 선18-후15
     12. [후]19941  (3,11)~(3,12)  점수 선18-후17
     13. [선]18913  (1,12)~(2,12)  점수 선20-후17
     14. [후]19941  (5,9)~(5,11)   점수 선20-후20
     15. [선]18913  (9,7)~(9,8)    점수 선22-후20
     16. [후]19941  (2,11)~(4,11)  점수 선22-후22
     17. [선]18913  (4,12)~(4,14)  점수 선24-후22
     18. [후]19941  (2,7)~(3,7)    점수 선24-후24
     19. [선]18913  (0,6)~(0,7)    점수 선26-후24
     20. [후]19941  (9,13)~(9,14)  점수 선26-후26
     21. [선]18913  (8,2)~(8,3)    점수 선28-후26
     22. [후]19941  (1,14)~(2,14)  점수 선28-후28
     23. [선]18913  (3,15)~(3,16)  점수 선30-후28
     24. [후]19941  (7,13)~(7,14)  점수 선30-후30
     25. [선]18913  (7,16)~(8,16)  점수 선32-후30
     26. [후]19941  (8,1)~(9,1)    점수 선32-후32
     27. [선]18913  (4,3)~(5,3)    점수 선34-후32
     28. [후]19941  (5,2)~(6,3)    점수 선33-후36
     29. [선]18913  (4,15)~(5,15)  점수 선35-후36
     30. [후]19941  (2,14)~(3,15)  점수 선34-후39
     31. [선]18913  (6,5)~(8,5)    점수 선37-후38
     32. [후]19941  (8,4)~(8,6)    점수 선36-후41
     33. [선]18913  (4,9)~(4,10)   점수 선38-후41
     34. [후]19941  (2,8)~(3,8)    점수 선38-후43
     35. [선]18913  (1,14)~(5,15)  점수 선45-후38
     36. [후]19941  (0,14)~(6,14)  점수 선40-후45
     37. [선]18913  (0,15)~(7,15)  점수 선43-후45
     38. [후]19941  (0,8)~(1,8)    점수 선43-후47
     39. [선]18913  (6,1)~(6,4)    점수 선47-후45
     40. [후]19941  (5,3)~(7,4)    점수 선45-후49
     41. [선]18913  (0,5)~(0,9)    점수 선48-후48
     42. [후]19941  (1,4)~(1,5)    점수 선48-후50
     43. [선]18913  PASS               점수 선48-후50
     44. [후]19941  PASS               점수 선48-후50
  --- 결과 ---  최종 점수 선48-후50  →  19941 승   (정상 종료)
