날짜: 2026-06-26
게임 #330 (보드 #27, 시드 20270027)
대결: 선공 19941  vs  후공 18913

== 보드 (10행 x 17열, 각 칸 1~9) ==
  5 5 6 3 3 1 5 8 7 9 5 2 6 1 5 8 3
  4 2 6 6 6 6 1 2 1 7 8 7 5 3 4 1 3
  8 7 5 4 4 6 3 6 4 8 6 6 2 5 9 5 9
  6 1 7 6 8 9 1 2 4 1 2 2 1 2 9 9 3
  8 2 1 8 6 8 1 4 1 2 7 6 9 8 3 3 2
  6 1 8 1 7 4 6 4 3 4 3 2 7 9 7 3 1
  5 9 8 3 4 2 3 6 2 8 6 8 9 7 7 7 3
  3 2 7 5 4 9 2 6 5 5 6 2 1 5 3 7 3
  9 7 4 6 8 8 9 2 5 2 9 6 9 4 5 4 7
  8 1 7 7 6 5 7 4 8 8 3 8 8 7 6 3 1

== 진행/결과 ==
  선공(FIRST) = 19941    후공(SECOND) = 18913
  --- 진행 과정 ---
      1. [선]19941  (3,8)~(3,12)   점수 선5-후0
      2. [후]18913  (6,8)~(6,9)    점수 선5-후2
      3. [선]19941  (9,14)~(9,16)  점수 선8-후2
      4. [후]18913  (5,1)~(5,3)    점수 선8-후5
      5. [선]19941  (2,1)~(4,1)    점수 선11-후5
      6. [후]18913  (8,9)~(9,9)    점수 선11-후7
      7. [선]19941  (7,1)~(9,1)    점수 선14-후7
      8. [후]18913  (7,0)~(7,2)    점수 선13-후10
      9. [선]19941  (8,2)~(8,3)    점수 선15-후10
     10. [후]18913  (1,7)~(1,9)    점수 선15-후13
     11. [선]19941  (4,8)~(5,9)    점수 선19-후13
     12. [후]18913  (0,6)~(3,6)    점수 선19-후17
     13. [선]19941  (3,7)~(5,7)    점수 선22-후17
     14. [후]18913  (4,6)~(6,6)    점수 선22-후20
     15. [선]19941  (0,0)~(0,1)    점수 선24-후20
     16. [후]18913  (3,13)~(4,13)  점수 선24-후22
     17. [선]19941  (6,11)~(7,11)  점수 선26-후22
     18. [후]18913  (6,12)~(7,12)  점수 선26-후24
     19. [선]19941  (1,3)~(2,3)    점수 선28-후24
     20. [후]18913  (2,4)~(2,5)    점수 선28-후26
     21. [선]19941  (2,7)~(2,8)    점수 선30-후26
     22. [후]18913  (4,10)~(5,10)  점수 선30-후28
     23. [선]19941  (7,14)~(7,15)  점수 선32-후28
     24. [후]18913  (7,8)~(7,9)    점수 선32-후30
     25. [선]19941  (4,14)~(5,14)  점수 선34-후30
     26. [후]18913  (7,16)~(8,16)  점수 선34-후32
     27. [선]19941  (6,15)~(6,16)  점수 선36-후32
     28. [후]18913  PASS               점수 선36-후32
     29. [선]19941  PASS               점수 선36-후32
  --- 결과 ---  최종 점수 선36-후32  →  19941 승   (정상 종료)
